t ke gpe dissipation
0 0.00992293 0.125147 0.361207
7.56303e-06 0.00992009 0.125147 0.380652
2.40847e-05 0.00992002 0.125147 0.39553
4.21343e-05 0.00991997 0.125147 0.398361
6.13156e-05 0.00991992 0.125147 0.399649
8.15286e-05 0.00991986 0.125147 0.400139
0.000102688 0.00991982 0.125147 0.400379
0.000124701 0.00991978 0.125147 0.400532
0.000147486 0.00991975 0.125147 0.400577
0.000170978 0.00991971 0.125147 0.400573
0.000195107 0.00991967 0.125147 0.40052
0.000219813 0.00991964 0.125147 0.400506
0.000245061 0.0099196 0.125147 0.400424
0.000270792 0.00991956 0.125147 0.400371
0.00029689 0.00991952 0.125147 0.400277
0.000323256 0.00991948 0.125147 0.400196
0.000349871 0.00991944 0.125147 0.400107
0.000376717 0.0099194 0.125147 0.4
0.000403775 0.00991936 0.125147 0.399878
0.000431025 0.00991933 0.125147 0.399776
0.000458444 0.00991929 0.125147 0.399659
0.000486035 0.00991925 0.125147 0.399532
0.00051375 0.00991921 0.125147 0.399406
0.000541591 0.00991917 0.125147 0.399281
0.000569558 0.00991913 0.125147 0.399139
0.000597628 0.00991909 0.125147 0.398978
0.000625801 0.00991905 0.125147 0.398823
0.000654052 0.00991902 0.125147 0.398671
0.000682382 0.00991898 0.125147 0.398502
0.000710791 0.00991894 0.125147 0.398314
0.000739252 0.0099189 0.125147 0.398141
0.000767794 0.00991886 0.125147 0.397972
0.000796388 0.00991882 0.125147 0.397797
0.000825037 0.00991879 0.125147 0.397606
0.000853713 0.00991875 0.125147 0.397411
0.000882443 0.00991871 0.125147 0.397231
0.0009112 0.00991867 0.125147 0.397046
0.000939985 0.00991863 0.125147 0.396837
0.000968796 0.0099186 0.125147 0.396625
0.000997636 0.00991856 0.125147 0.396437
0.0010265 0.00991852 0.125147 0.396243
0.0010554 0.00991848 0.125147 0.39602
0.00108432 0.00991845 0.125147 0.395794
0.00111327 0.00991841 0.125147 0.395608
0.00114222 0.00991837 0.125147 0.395391
0.0011712 0.00991833 0.125147 0.39517
0.00120017 0.0099183 0.125147 0.394962
0.00122918 0.00991826 0.125147 0.394752
0.00125818 0.00991822 0.125147 0.394521
0.00128722 0.00991819 0.125147 0.394303
0.00131625 0.00991815 0.125147 0.39408
0.00134529 0.00991811 0.125147 0.393859
0.00137435 0.00991807 0.125147 0.393635
0.00140341 0.00991804 0.125147 0.393413
0.00143247 0.009918 0.125147 0.393188
0.00146159 0.00991797 0.125147 0.392965
0.00149079 0.00991793 0.125147 0.392738
0.00152003 0.00991789 0.125147 0.392513
0.00154932 0.00991785 0.125147 0.392284
0.00157867 0.00991782 0.125147 0.392058
0.00160804 0.00991778 0.125147 0.391829
0.00163745 0.00991774 0.125147 0.3916
0.00166689 0.00991771 0.125147 0.391374
0.00169638 0.00991767 0.125147 0.391143
0.00172591 0.00991764 0.125147 0.39091
0.00175546 0.0099176 0.125147 0.390676
0.00178501 0.00991756 0.125147 0.390446
0.0018146 0.00991753 0.125147 0.390215
0.0018443 0.00991749 0.125147 0.389983
0.00187409 0.00991745 0.125147 0.389746
0.00190398 0.00991742 0.125147 0.389517
0.00193395 0.00991738 0.125147 0.389284
0.00196399 0.00991734 0.125147 0.389053
0.00199409 0.00991731 0.125147 0.388814
0.00202428 0.00991727 0.125147 0.38858
0.0020545 0.00991723 0.125147 0.388346
0.00208479 0.00991719 0.125147 0.388111
0.00211514 0.00991716 0.125147 0.387877
0.00214552 0.00991712 0.125147 0.387642
0.00217593 0.00991708 0.125147 0.387407
0.00220637 0.00991705 0.125147 0.387172
0.00223688 0.00991701 0.125147 0.386938
0.00226742 0.00991697 0.125147 0.386704
0.00229796 0.00991693 0.125147 0.38647
0.00232853 0.0099169 0.125147 0.386236
0.00235914 0.00991686 0.125147 0.386003
0.00238978 0.00991682 0.125147 0.385769
0.00242041 0.00991679 0.125147 0.385534
0.00245108 0.00991675 0.125147 0.385298
0.00248179 0.00991671 0.125147 0.385063
0.00251249 0.00991668 0.125147 0.384829
0.00254322 0.00991664 0.125147 0.384594
0.00257396 0.0099166 0.125147 0.38436
0.00260473 0.00991657 0.125147 0.384128
0.0026355 0.00991653 0.125147 0.383896
0.00266626 0.00991649 0.125147 0.383664
0.00269703 0.00991646 0.125147 0.383432
0.00272783 0.00991642 0.125147 0.383204
0.00275863 0.00991638 0.125147 0.382976
