t ke gpe dissipation
0.00347256 0.0112728 0.125147 0.443453
0.00349969 0.0112727 0.125147 0.44326
0.00352682 0.0112727 0.125147 0.443068
0.00355394 0.0112726 0.125147 0.442877
0.00358104 0.0112726 0.125147 0.442686
0.00360814 0.0112726 0.125147 0.442495
0.00363524 0.0112725 0.125147 0.442306
0.00366234 0.0112725 0.125147 0.442117
0.00368942 0.0112725 0.125147 0.44193
0.00371649 0.0112724 0.125147 0.441741
0.00374356 0.0112724 0.125147 0.441553
0.00377064 0.0112724 0.125147 0.441363
0.00379771 0.0112723 0.125147 0.441175
0.00382478 0.0112723 0.125147 0.440988
0.00385186 0.0112722 0.125147 0.440801
0.00387893 0.0112722 0.125147 0.440613
0.00390598 0.0112722 0.125147 0.440426
0.00393302 0.0112721 0.125147 0.440239
0.00396007 0.0112721 0.125147 0.440053
0.00398711 0.0112721 0.125147 0.439865
0.00401416 0.011272 0.125147 0.439679
0.00404121 0.011272 0.125147 0.439491
0.00406825 0.011272 0.125147 0.439305
0.0040953 0.0112719 0.125147 0.439118
0.00412235 0.0112719 0.125147 0.438933
0.00414939 0.0112718 0.125147 0.438749
0.00417644 0.0112718 0.125147 0.438565
0.00420349 0.0112718 0.125147 0.438381
0.00423053 0.0112717 0.125147 0.438198
0.00425758 0.0112717 0.125147 0.438013
0.00428463 0.0112717 0.125147 0.437829
0.00431167 0.0112716 0.125147 0.437645
0.00433869 0.0112716 0.125147 0.437464
0.00436571 0.0112716 0.125147 0.437281
0.00439273 0.0112715 0.125147 0.4371
0.00441975 0.0112715 0.125147 0.436918
0.00444677 0.0112714 0.125147 0.436738
0.00447379 0.0112714 0.125147 0.436555
0.00450081 0.0112714 0.125147 0.436375
0.00452783 0.0112713 0.125147 0.436194
0.00455482 0.0112713 0.125147 0.436015
0.00458181 0.0112713 0.125147 0.435835
0.0046088 0.0112712 0.125147 0.435655
0.0046358 0.0112712 0.125147 0.435476
0.00466279 0.0112712 0.125147 0.435297
0.00468978 0.0112711 0.125147 0.435118
0.00471677 0.0112711 0.125147 0.43494
0.00474376 0.0112711 0.125147 0.434761
0.00477073 0.011271 0.125147 0.434584
0.00479769 0.011271 0.125147 0.434405
0.00482466 0.0112709 0.125147 0.43423
0.00485162 0.0112709 0.125147 0.434054
0.00487859 0.0112709 0.125147 0.43388
0.00490555 0.0112708 0.125147 0.433705
0.00493249 0.0112708 0.125147 0.43353
0.00495943 0.0112708 0.125147 0.433357
0.00498636 0.0112707 0.125147 0.433183
0.0050133 0.0112707 0.125147 0.433008
0.00504021 0.0112707 0.125147 0.432835
0.00506712 0.0112706 0.125147 0.432661
0.00509403 0.0112706 0.125147 0.43249
0.00512094 0.0112706 0.125147 0.432317
0.00514785 0.0112705 0.125147 0.432146
0.00517476 0.0112705 0.125147 0.431975
0.00520164 0.0112704 0.125147 0.431804
0.00522852 0.0112704 0.125147 0.431633
0.0052554 0.0112704 0.125147 0.431463
0.00528228 0.0112703 0.125147 0.431294
0.00530914 0.0112703 0.125147 0.431126
0.00533599 0.0112703 0.125147 0.430958
0.00536285 0.0112702 0.125147 0.430789
0.0053897 0.0112702 0.125147 0.43062
0.00541653 0.0112702 0.125147 0.430451
0.00544335 0.0112701 0.125147 0.430282
0.00547018 0.0112701 0.125147 0.430116
0.005497 0.0112701 0.125147 0.42995
0.00552383 0.01127 0.125147 0.429784
0.00555066 0.01127 0.125147 0.429618
0.00557748 0.01127 0.125147 0.429454
0.00560431 0.0112699 0.125147 0.429291
0.00563113 0.0112699 0.125147 0.429129
0.00565796 0.0112698 0.125147 0.428965
0.00568476 0.0112698 0.125147 0.428802
0.00571156 0.0112698 0.125147 0.428638
0.00573835 0.0112697 0.125147 0.428475
0.00576515 0.0112697 0.125147 0.428311
0.00579195 0.0112697 0.125147 0.428149
0.00581875 0.0112696 0.125147 0.427986
0.00584552 0.0112696 0.125147 0.427826
0.00587229 0.0112696 0.125147 0.427663
0.00589906 0.0112695 0.125147 0.427502
0.00592583 0.0112695 0.125147 0.427341
0.0059526 0.0112695 0.125147 0.42718
0.00597937 0.0112694 0.125147 0.427021
0.00600614 0.0112694 0.125147 0.426862
0.00603291 0.0112694 0.125147 0.426702
0.00605965 0.0112693 0.125147 0.426544
0.00608639 0.0112693 0.125147 0.426386
0.00611313 0.0112693 0.125147 0.426229
0.00613987 0.0112692 0.125147 0.426071
0.00616661 0.0112692 0.125147 0.425915
0.00619335 0.0112691 0.125147 0.425758
0.00622007 0.0112691 0.125147 0.425602
0.00624678 0.0112691 0.125147 0.425446
0.00627349 0.011269 0.125147 0.425291
0.00630021 0.011269 0.125147 0.425134
0.00632692 0.011269 0.125147 0.424979
0.00635363 0.0112689 0.125147 0.424825
0.00638034 0.0112689 0.125147 0.424671
0.00640706 0.0112689 0.125147 0.424517
0.00643374 0.0112688 0.125147 0.424364
0.00646043 0.0112688 0.125147 0.42421
0.00648711 0.0112688 0.125147 0.424057
0.00651379 0.0112687 0.125147 0.423903
0.00654048 0.0112687 0.125147 0.42375
0.00656716 0.0112687 0.125147 0.423595
0.00659385 0.0112686 0.125147 0.423441
0.00662053 0.0112686 0.125147 0.423287
0.00664719 0.0112686 0.125147 0.423135
0.00667384 0.0112685 0.125147 0.422983
0.0067005 0.0112685 0.125147 0.422833
0.00672715 0.0112685 0.125147 0.422682
0.00675381 0.0112684 0.125147 0.422533
0.00678046 0.0112684 0.125147 0.422384
0.00680712 0.0112684 0.125147 0.422237
0.00683377 0.0112683 0.125147 0.422089
0.00686043 0.0112683 0.125147 0.421942
0.00688708 0.0112683 0.125147 0.421793
0.00691374 0.0112682 0.125147 0.421645
0.00694039 0.0112682 0.125147 0.421496
0.00696702 0.0112681 0.125147 0.421347
0.00699365 0.0112681 0.125147 0.421198
0.00702027 0.0112681 0.125147 0.421049
0.0070469 0.011268 0.125147 0.4209
0.00707352 0.011268 0.125147 0.420753
0.00710015 0.011268 0.125147 0.420606
0.00712678 0.0112679 0.125147 0.420462
0.0071534 0.0112679 0.125147 0.420316
0.00718003 0.0112679 0.125147 0.420172
0.00720665 0.0112678 0.125147 0.420027
0.00723328 0.0112678 0.125147 0.419883
0.00725991 0.0112678 0.125147 0.419737
0.00728653 0.0112677 0.125147 0.419594
0.00731316 0.0112677 0.125147 0.419448
0.00733975 0.0112677 0.125147 0.419303
0.00736635 0.0112676 0.125147 0.419158
0.00739295 0.0112676 0.125147 0.419015
0.00741954 0.0112676 0.125147 0.418871
0.00744614 0.0112675 0.125147 0.418729
0.00747274 0.0112675 0.125147 0.418585
0.00749933 0.0112675 0.125147 0.418444
0.00752593 0.0112674 0.125147 0.418303
0.00755253 0.0112674 0.125147 0.418162
0.00757912 0.0112674 0.125147 0.418019
0.00760572 0.0112673 0.125147 0.417878
0.00763232 0.0112673 0.125147 0.417736
0.00765888 0.0112673 0.125147 0.417595
0.00768545 0.0112672 0.125147 0.417454
0.00771202 0.0112672 0.125147 0.417314
0.00773858 0.0112672 0.125147 0.417174
0.00776515 0.0112671 0.125147 0.417035
0.00779172 0.0112671 0.125147 0.416895
0.00781828 0.0112671 0.125147 0.416755
0.00784485 0.011267 0.125147 0.416616
0.00787145 0.011267 0.125147 0.416477
0.00789804 0.011267 0.125147 0.416338
0.00792464 0.0112669 0.125147 0.416201
0.00795124 0.0112669 0.125147 0.416062
0.00797783 0.0112669 0.125147 0.415924
0.00800443 0.0112668 0.125147 0.415785
0.008031 0.0112668 0.125147 0.415647
0.00805756 0.0112668 0.125147 0.415509
0.00808413 0.0112667 0.125147 0.415373
0.00811069 0.0112667 0.125147 0.415236
0.00813726 0.0112667 0.125147 0.4151
0.00816383 0.0112666 0.125147 0.414964
0.00819039 0.0112666 0.125147 0.41483
0.00821696 0.0112666 0.125147 0.414692
0.00824353 0.0112665 0.125147 0.414556
0.00827009 0.0112665 0.125147 0.414421
0.00829666 0.0112665 0.125147 0.414288
0.00832323 0.0112664 0.125147 0.414154
0.00834979 0.0112664 0.125147 0.414021
0.00837636 0.0112664 0.125147 0.413887
0.00840292 0.0112663 0.125147 0.413753
0.00842949 0.0112663 0.125147 0.413618
0.00845606 0.0112663 0.125147 0.413485
0.00848262 0.0112662 0.125147 0.41335
0.00850919 0.0112662 0.125147 0.413218
0.00853576 0.0112662 0.125147 0.413083
0.00856232 0.0112661 0.125147 0.41295
0.00858889 0.0112661 0.125147 0.412816
0.00861546 0.0112661 0.125147 0.412683
0.00864202 0.011266 0.125147 0.41255
0.00866859 0.011266 0.125147 0.412418
0.00869515 0.011266 0.125147 0.412287
0.00872172 0.0112659 0.125147 0.412157
0.00874829 0.0112659 0.125147 0.412026
0.00877485 0.0112659 0.125147 0.411897
0.00880142 0.0112658 0.125147 0.411767
0.00882799 0.0112658 0.125147 0.411637
0.00885455 0.0112658 0.125147 0.411505
0.00888112 0.0112657 0.125147 0.411376
0.00890769 0.0112657 0.125147 0.411247
0.00893425 0.0112657 0.125147 0.411119
0.00896082 0.0112656 0.125147 0.41099
0.00898738 0.0112656 0.125147 0.410862
0.00901395 0.0112656 0.125147 0.410734
0.00904052 0.0112655 0.125147 0.410605
0.00906708 0.0112655 0.125147 0.410476
0.00909365 0.0112655 0.125147 0.410347
0.00912022 0.0112654 0.125147 0.410217
0.00914675 0.0112654 0.125147 0.410089
0.00917329 0.0112654 0.125147 0.409959
0.00919982 0.0112653 0.125147 0.409832
0.00922635 0.0112653 0.125147 0.409703
0.00925289 0.0112653 0.125147 0.409578
0.00927942 0.0112652 0.125147 0.409451
0.00930596 0.0112652 0.125147 0.409326
0.00933249 0.0112652 0.125147 0.4092
0.00935903 0.0112651 0.125147 0.409074
0.00938556 0.0112651 0.125147 0.408948
0.0094121 0.0112651 0.125147 0.408823
0.00943863 0.011265 0.125147 0.408698
0.00946516 0.011265 0.125147 0.408575
0.0094917 0.011265 0.125147 0.40845
0.00951823 0.0112649 0.125147 0.408326
0.00954477 0.0112649 0.125147 0.408202
0.0095713 0.0112649 0.125147 0.408078
0.00959784 0.0112648 0.125147 0.407954
0.00962437 0.0112648 0.125147 0.40783
0.00965091 0.0112648 0.125147 0.407705
0.00967744 0.0112647 0.125147 0.40758
0.00970398 0.0112647 0.125147 0.407455
0.00973051 0.0112647 0.125147 0.407331
0.00975704 0.0112646 0.125147 0.407206
0.00978358 0.0112646 0.125147 0.407083
0.00981011 0.0112646 0.125147 0.40696
0.00983665 0.0112645 0.125147 0.406838
0.00986318 0.0112645 0.125147 0.406717
0.00988972 0.0112645 0.125147 0.406596
0.00991625 0.0112644 0.125147 0.406475
0.00994279 0.0112644 0.125147 0.406356
0.00996932 0.0112644 0.125147 0.406235
0.00999586 0.0112643 0.125147 0.406115
0.0100224 0.0112643 0.125147 0.405993
0.0100489 0.0112643 0.125147 0.405873
0.0100755 0.0112642 0.125147 0.405752
0.010102 0.0112642 0.125147 0.405632
0.0101285 0.0112642 0.125147 0.405509
0.0101551 0.0112641 0.125147 0.405387
0.0101816 0.0112641 0.125147 0.405266
0.0102081 0.0112641 0.125147 0.405144
0.0102347 0.011264 0.125147 0.405023
0.0102612 0.011264 0.125147 0.404903
0.0102877 0.011264 0.125147 0.404783
0.0103143 0.0112639 0.125147 0.404663
0.0103408 0.0112639 0.125147 0.404544
0.0103673 0.0112639 0.125147 0.404426
0.0103939 0.0112638 0.125147 0.404308
0.0104204 0.0112638 0.125147 0.404191
0.0104469 0.0112638 0.125147 0.404073
0.0104735 0.0112638 0.125147 0.403957
0.0105 0.0112637 0.125147 0.403839
0.0105266 0.0112637 0.125147 0.403722
0.0105532 0.0112637 0.125147 0.403604
0.0105797 0.0112636 0.125147 0.403487
0.0106063 0.0112636 0.125147 0.403368
0.0106329 0.0112636 0.125147 0.403249
0.0106595 0.0112635 0.125147 0.40313
0.010686 0.0112635 0.125147 0.403012
0.0107126 0.0112635 0.125147 0.402895
0.0107392 0.0112634 0.125147 0.402778
0.0107657 0.0112634 0.125147 0.402661
0.0107923 0.0112634 0.125147 0.402544
0.0108189 0.0112633 0.125147 0.402426
0.0108454 0.0112633 0.125147 0.40231
0.010872 0.0112633 0.125147 0.402194
0.0108986 0.0112632 0.125147 0.402079
0.0109251 0.0112632 0.125147 0.401963
0.0109517 0.0112632 0.125147 0.401849
0.0109783 0.0112631 0.125147 0.401734
0.0110048 0.0112631 0.125147 0.40162
0.0110314 0.0112631 0.125147 0.401504
0.011058 0.011263 0.125147 0.401389
0.0110846 0.011263 0.125147 0.401274
0.0111111 0.011263 0.125147 0.401159
0.0111377 0.0112629 0.125147 0.401043
0.0111643 0.0112629 0.125147 0.400928
0.0111908 0.0112629 0.125147 0.400812
0.0112174 0.0112628 0.125147 0.400699
0.011244 0.0112628 0.125147 0.400586
0.0112705 0.0112628 0.125147 0.400474
0.0112971 0.0112627 0.125147 0.400361
0.0113237 0.0112627 0.125147 0.400249
0.0113502 0.0112627 0.125147 0.400135
0.0113768 0.0112626 0.125147 0.400022
0.0114034 0.0112626 0.125147 0.399908
0.0114299 0.0112626 0.125147 0.399796
0.0114565 0.0112626 0.125147 0.399683
0.0114831 0.0112625 0.125147 0.399571
0.0115096 0.0112625 0.125147 0.399458
0.0115362 0.0112625 0.125147 0.399346
0.0115628 0.0112624 0.125147 0.399234
0.0115894 0.0112624 0.125147 0.399124
0.0116159 0.0112624 0.125147 0.399012
0.0116425 0.0112623 0.125147 0.398902
0.0116691 0.0112623 0.125147 0.398791
0.0116956 0.0112623 0.125147 0.39868
0.0117222 0.0112622 0.125147 0.39857
0.0117488 0.0112622 0.125147 0.398458
0.0117753 0.0112622 0.125147 0.398347
0.0118019 0.0112621 0.125147 0.398237
0.0118285 0.0112621 0.125147 0.398128
0.011855 0.0112621 0.125147 0.398019
0.0118816 0.011262 0.125147 0.397908
0.0119082 0.011262 0.125147 0.397797
0.0119347 0.011262 0.125147 0.397687
0.0119613 0.0112619 0.125147 0.397578
0.0119879 0.0112619 0.125147 0.397468
0.0120144 0.0112619 0.125147 0.397359
0.012041 0.0112618 0.125147 0.397251
0.0120676 0.0112618 0.125147 0.397142
0.0120942 0.0112618 0.125147 0.397034
0.0121207 0.0112617 0.125147 0.396927
0.0121473 0.0112617 0.125147 0.396818
0.0121739 0.0112617 0.125147 0.396712
0.0122004 0.0112617 0.125147 0.396604
0.012227 0.0112616 0.125147 0.396497
0.0122536 0.0112616 0.125147 0.39639
0.0122801 0.0112616 0.125147 0.396284
0.0123067 0.0112615 0.125147 0.396176
0.0123333 0.0112615 0.125147 0.396069
0.0123598 0.0112615 0.125147 0.395962
0.0123864 0.0112614 0.125147 0.395856
0.012413 0.0112614 0.125147 0.395749
0.0124395 0.0112614 0.125147 0.395643
0.0124661 0.0112613 0.125147 0.395536
0.0124927 0.0112613 0.125147 0.395431
0.0125192 0.0112613 0.125147 0.395326
0.0125458 0.0112612 0.125147 0.395222
0.0125724 0.0112612 0.125147 0.395116
0.012599 0.0112612 0.125147 0.395011
0.0126255 0.0112611 0.125147 0.394906
0.0126521 0.0112611 0.125147 0.3948
0.0126787 0.0112611 0.125147 0.394694
0.0127052 0.011261 0.125147 0.394589
0.0127318 0.011261 0.125147 0.394484
0.0127584 0.011261 0.125147 0.394379
0.0127849 0.011261 0.125147 0.394275
0.0128115 0.0112609 0.125147 0.394172
0.0128381 0.0112609 0.125147 0.394069
0.0128646 0.0112609 0.125147 0.393967
0.0128912 0.0112608 0.125147 0.393864
0.0129178 0.0112608 0.125147 0.393762
0.0129443 0.0112608 0.125147 0.39366
0.0129709 0.0112607 0.125147 0.393557
0.0129975 0.0112607 0.125147 0.393455
0.013024 0.0112607 0.125147 0.393352
0.0130506 0.0112606 0.125147 0.393249
0.0130772 0.0112606 0.125147 0.393146
0.0131038 0.0112606 0.125147 0.393043
0.0131303 0.0112605 0.125147 0.39294
0.0131569 0.0112605 0.125147 0.392837
0.0131835 0.0112605 0.125147 0.392735
0.01321 0.0112604 0.125147 0.392634
0.0132366 0.0112604 0.125147 0.392534
0.0132632 0.0112604 0.125147 0.392433
0.0132897 0.0112603 0.125147 0.392334
0.0133163 0.0112603 0.125147 0.392234
0.0133429 0.0112603 0.125147 0.392135
0.0133694 0.0112603 0.125147 0.392037
0.013396 0.0112602 0.125147 0.391937
0.0134226 0.0112602 0.125147 0.391836
0.0134491 0.0112602 0.125147 0.391738
0.0134757 0.0112601 0.125147 0.391638
0.0135023 0.0112601 0.125147 0.391539
0.0135288 0.0112601 0.125147 0.391439
0.0135554 0.01126 0.125147 0.39134
0.013582 0.01126 0.125147 0.391239
0.0136086 0.01126 0.125147 0.39114
0.0136351 0.0112599 0.125147 0.391042
0.0136617 0.0112599 0.125147 0.390944
0.0136883 0.0112599 0.125147 0.390845
0.0137148 0.0112598 0.125147 0.390747
0.0137414 0.0112598 0.125147 0.390647
0.013768 0.0112598 0.125147 0.390549
0.0137945 0.0112597 0.125147 0.39045
0.0138211 0.0112597 0.125147 0.390353
0.0138477 0.0112597 0.125147 0.390255
0.0138743 0.0112597 0.125147 0.390159
0.0139009 0.0112596 0.125147 0.390062
0.0139276 0.0112596 0.125147 0.389965
0.0139544 0.0112596 0.125147 0.389867
0.0139811 0.0112595 0.125147 0.389769
0.0140079 0.0112595 0.125147 0.389671
0.0140347 0.0112595 0.125147 0.389574
0.0140615 0.0112594 0.125147 0.389476
0.0140884 0.0112594 0.125147 0.389379
0.0141152 0.0112594 0.125147 0.389281
0.0141421 0.0112593 0.125147 0.389184
0.014169 0.0112593 0.125147 0.389086
0.0141959 0.0112593 0.125147 0.388989
0.0142228 0.0112592 0.125147 0.388892
0.0142497 0.0112592 0.125147 0.388797
0.0142766 0.0112592 0.125147 0.388701
0.0143036 0.0112591 0.125147 0.388605
0.0143305 0.0112591 0.125147 0.388508
0.0143575 0.0112591 0.125147 0.388411
0.0143844 0.0112591 0.125147 0.388315
0.0144114 0.011259 0.125147 0.388218
0.0144384 0.011259 0.125147 0.388121
0.0144654 0.011259 0.125147 0.388024
0.0144923 0.0112589 0.125147 0.387927
0.0145193 0.0112589 0.125147 0.387832
0.0145463 0.0112589 0.125147 0.387736
0.0145733 0.0112588 0.125147 0.387641
0.0146003 0.0112588 0.125147 0.387544
0.0146273 0.0112588 0.125147 0.387448
0.0146543 0.0112587 0.125147 0.387353
0.0146813 0.0112587 0.125147 0.387259
0.0147083 0.0112587 0.125147 0.387164
0.0147353 0.0112586 0.125147 0.38707
0.0147624 0.0112586 0.125147 0.386974
0.0147894 0.0112586 0.125147 0.386879
0.0148164 0.0112585 0.125147 0.386785
0.0148435 0.0112585 0.125147 0.386691
0.0148705 0.0112585 0.125147 0.386596
0.0148975 0.0112584 0.125147 0.386502
0.0149245 0.0112584 0.125147 0.386408
0.0149516 0.0112584 0.125147 0.386314
0.0149786 0.0112584 0.125147 0.38622
0.0150056 0.0112583 0.125147 0.386125
0.0150327 0.0112583 0.125147 0.386031
0.0150597 0.0112583 0.125147 0.385938
0.0150867 0.0112582 0.125147 0.385842
0.0151137 0.0112582 0.125147 0.385748
0.0151408 0.0112582 0.125147 0.385654
0.0151678 0.0112581 0.125147 0.385561
0.0151948 0.0112581 0.125147 0.385467
0.0152219 0.0112581 0.125147 0.385373
0.0152489 0.011258 0.125147 0.38528
0.0152759 0.011258 0.125147 0.385187
0.0153029 0.011258 0.125147 0.385095
0.01533 0.0112579 0.125147 0.385004
0.015357 0.0112579 0.125147 0.384912
0.015384 0.0112579 0.125147 0.384819
0.0154111 0.0112578 0.125147 0.384727
0.0154381 0.0112578 0.125147 0.384635
0.0154651 0.0112578 0.125147 0.384542
0.0154921 0.0112578 0.125147 0.38445
0.0155192 0.0112577 0.125147 0.384358
0.0155463 0.0112577 0.125147 0.384266
0.0155733 0.0112577 0.125147 0.384175
0.0156004 0.0112576 0.125147 0.384083
0.0156275 0.0112576 0.125147 0.383991
0.0156546 0.0112576 0.125147 0.383899
0.0156816 0.0112575 0.125147 0.383807
0.0157087 0.0112575 0.125147 0.383716
0.0157358 0.0112575 0.125147 0.383623
0.0157629 0.0112574 0.125147 0.383532
0.0157899 0.0112574 0.125147 0.383441
0.015817 0.0112574 0.125147 0.383348
0.0158441 0.0112573 0.125147 0.383257
0.0158712 0.0112573 0.125147 0.383165
0.0158982 0.0112573 0.125147 0.383074
0.0159253 0.0112573 0.125147 0.382984
0.0159524 0.0112572 0.125147 0.382893
0.0159795 0.0112572 0.125147 0.382802
0.0160066 0.0112572 0.125147 0.382712
0.0160338 0.0112571 0.125147 0.382623
0.0160609 0.0112571 0.125147 0.382533
0.0160881 0.0112571 0.125147 0.382443
0.0161153 0.011257 0.125147 0.382355
0.0161425 0.011257 0.125147 0.382264
0.0161698 0.011257 0.125147 0.382172
0.0161971 0.0112569 0.125147 0.382081
0.0162244 0.0112569 0.125147 0.381991
0.0162517 0.0112569 0.125147 0.381899
0.016279 0.0112568 0.125147 0.381808
0.0163063 0.0112568 0.125147 0.381717
0.0163336 0.0112568 0.125147 0.381627
0.016361 0.0112567 0.125147 0.381536
0.0163884 0.0112567 0.125147 0.381446
0.0164157 0.0112567 0.125147 0.381356
0.0164431 0.0112567 0.125147 0.381265
0.0164705 0.0112566 0.125147 0.381175
0.0164978 0.0112566 0.125147 0.381085
0.0165252 0.0112566 0.125147 0.380996
0.0165526 0.0112565 0.125147 0.380908
0.0165801 0.0112565 0.125147 0.380818
0.0166075 0.0112565 0.125147 0.380729
0.0166349 0.0112564 0.125147 0.380641
0.0166623 0.0112564 0.125147 0.380551
0.0166897 0.0112564 0.125147 0.38046
0.0167172 0.0112563 0.125147 0.380371
0.0167446 0.0112563 0.125147 0.380282
0.016772 0.0112563 0.125147 0.380193
0.0167994 0.0112562 0.125147 0.380103
0.0168268 0.0112562 0.125147 0.380014
0.0168543 0.0112562 0.125147 0.379924
0.0168817 0.0112561 0.125147 0.379836
0.0169091 0.0112561 0.125147 0.379748
0.0169365 0.0112561 0.125147 0.37966
0.016964 0.0112561 0.125147 0.37957
0.0169915 0.011256 0.125147 0.379481
