t ke gpe dissipation
0.00131694 2.22752e-05 1.58553e-05 0.000839817
0.00132937 2.22581e-05 1.58554e-05 0.000832994
0.00134181 2.22411e-05 1.58554e-05 0.000825788
0.00135424 2.22241e-05 1.58555e-05 0.000818743
0.00136668 2.22073e-05 1.58556e-05 0.000811332
0.00137911 2.21904e-05 1.58556e-05 0.000804439
0.00139154 2.21736e-05 1.58557e-05 0.000797799
0.00140397 2.21568e-05 1.58557e-05 0.000791269
0.0014164 2.21404e-05 1.58558e-05 0.000784031
0.00142883 2.21236e-05 1.58558e-05 0.000777277
0.00144126 2.2107e-05 1.58559e-05 0.000770092
0.00145369 2.20906e-05 1.5856e-05 0.000762958
0.00146612 2.20742e-05 1.5856e-05 0.000755295
0.00147855 2.20579e-05 1.58561e-05 0.000748358
0.00149099 2.20416e-05 1.58562e-05 0.000741765
0.00150342 2.20254e-05 1.58562e-05 0.00073555
0.00151585 2.20093e-05 1.58563e-05 0.000729287
0.00152828 2.19934e-05 1.58563e-05 0.000724284
0.00154071 2.19776e-05 1.58564e-05 0.000719187
0.00155314 2.19614e-05 1.58564e-05 0.000714551
0.00156557 2.19458e-05 1.58565e-05 0.000709688
0.001578 2.193e-05 1.58566e-05 0.000706726
0.00159043 2.19143e-05 1.58566e-05 0.000702666
0.00160285 2.18984e-05 1.58567e-05 0.000698836
0.00161528 2.18831e-05 1.58567e-05 0.000693767
0.0016277 2.18675e-05 1.58568e-05 0.000689643
0.00164013 2.18519e-05 1.58569e-05 0.000685533
0.00165255 2.18364e-05 1.58569e-05 0.000681853
0.00166498 2.1821e-05 1.5857e-05 0.000677403
0.0016774 2.18058e-05 1.5857e-05 0.000673808
0.00168983 2.17902e-05 1.58571e-05 0.000670257
0.00170225 2.1775e-05 1.58572e-05 0.000667642
0.00171468 2.176e-05 1.58572e-05 0.000663953
0.00172711 2.17449e-05 1.58573e-05 0.000660311
0.00173953 2.17297e-05 1.58573e-05 0.000655924
0.00175196 2.17151e-05 1.58574e-05 0.000651984
0.00176438 2.17e-05 1.58575e-05 0.000647382
0.00177681 2.16853e-05 1.58575e-05 0.000642924
0.00178923 2.16702e-05 1.58576e-05 0.000638282
0.00180166 2.16559e-05 1.58576e-05 0.000634781
0.00181408 2.16409e-05 1.58577e-05 0.00063065
0.0018265 2.16265e-05 1.58578e-05 0.000626685
0.00183892 2.16119e-05 1.58578e-05 0.000621664
0.00185134 2.15974e-05 1.58579e-05 0.000616919
0.00186376 2.15833e-05 1.58579e-05 0.000611532
0.00187618 2.15687e-05 1.5858e-05 0.00060749
0.0018886 2.15544e-05 1.58581e-05 0.000603113
0.00190102 2.15401e-05 1.58581e-05 0.000599652
0.00191344 2.15258e-05 1.58582e-05 0.000596016
0.00192586 2.1512e-05 1.58582e-05 0.000592898
0.00193828 2.14976e-05 1.58583e-05 0.000588911
0.0019507 2.14838e-05 1.58583e-05 0.000585644
0.00196312 2.147e-05 1.58584e-05 0.000581933
0.00197554 2.14563e-05 1.58585e-05 0.000579222
0.00198796 2.14425e-05 1.58585e-05 0.00057617
0.00200038 2.1429e-05 1.58586e-05 0.000573495
0.0020128 2.14152e-05 1.58587e-05 0.000570037
0.00202522 2.14018e-05 1.58587e-05 0.000566858
0.00203764 2.13884e-05 1.58588e-05 0.000563334
