t ke gpe dissipation
0.0143046 0.00757979 0.125147 0.688777
0.0144559 0.00757947 0.125147 0.688696
0.0146072 0.00757916 0.125147 0.688612
0.0147585 0.00757885 0.125147 0.68853
0.0149098 0.00757854 0.125147 0.688447
0.0150611 0.00757823 0.125147 0.688365
0.0152124 0.00757792 0.125147 0.688281
0.0153637 0.00757761 0.125147 0.688197
0.015515 0.00757729 0.125147 0.688113
0.0156663 0.00757698 0.125147 0.688028
0.0158176 0.00757667 0.125147 0.687943
0.0159689 0.00757636 0.125147 0.687861
0.0161202 0.00757605 0.125147 0.687779
0.0162715 0.00757574 0.125147 0.687695
0.0164228 0.00757543 0.125147 0.687614
0.0165741 0.00757512 0.125147 0.687529
0.0167254 0.00757481 0.125147 0.687447
0.0168767 0.0075745 0.125147 0.687365
0.017028 0.00757419 0.125147 0.687281
0.0171793 0.00757388 0.125147 0.687198
0.0173306 0.00757357 0.125147 0.687118
0.0174819 0.00757325 0.125147 0.687032
0.0176332 0.00757294 0.125147 0.686948
0.0177845 0.00757263 0.125147 0.686864
0.0179358 0.00757232 0.125147 0.686781
0.018087 0.00757201 0.125147 0.686695
0.0182383 0.0075717 0.125147 0.686611
0.0183896 0.00757139 0.125147 0.68653
0.0185409 0.00757108 0.125147 0.686447
0.0186922 0.00757077 0.125147 0.686365
0.0188435 0.00757046 0.125147 0.686281
0.0189948 0.00757015 0.125147 0.6862
0.0191461 0.00756984 0.125147 0.686116
0.0192974 0.00756953 0.125147 0.686036
0.0194487 0.00756922 0.125147 0.685952
0.0196 0.00756891 0.125147 0.685872
0.0197513 0.0075686 0.125147 0.68579
0.0199026 0.00756829 0.125147 0.685707
0.0200539 0.00756798 0.125147 0.685625
0.0202052 0.00756767 0.125147 0.685546
0.0203565 0.00756736 0.125147 0.685465
0.0205078 0.00756705 0.125147 0.685385
0.0206591 0.00756674 0.125147 0.685303
0.0208104 0.00756643 0.125147 0.685223
0.0209617 0.00756612 0.125147 0.685139
0.021113 0.00756582 0.125147 0.685061
0.0212643 0.00756551 0.125147 0.684976
0.0214156 0.0075652 0.125147 0.684896
0.0215669 0.00756489 0.125147 0.684815
0.0217182 0.00756458 0.125147 0.684732
0.0218695 0.00756427 0.125147 0.684652
0.0220208 0.00756396 0.125147 0.68457
0.0221721 0.00756365 0.125147 0.684491
0.0223234 0.00756334 0.125147 0.68441
0.0224747 0.00756303 0.125147 0.684329
0.022626 0.00756273 0.125147 0.684247
0.0227773 0.00756242 0.125147 0.684168
0.0229286 0.00756211 0.125147 0.684086
0.0230799 0.0075618 0.125147 0.684005
0.0232312 0.00756149 0.125147 0.683923
0.0233825 0.00756118 0.125147 0.683845
0.0235338 0.00756087 0.125147 0.683764
0.0236851 0.00756056 0.125147 0.683681
0.0238364 0.00756026 0.125147 0.683599
0.0239877 0.00755995 0.125147 0.68352
0.024139 0.00755964 0.125147 0.683438
0.0242903 0.00755933 0.125147 0.683355
